gene_id	Adult_Brain	Adult_Head	Adult_Midgut	Adult_Hindgut	Adult_FatBody	Adult_MalpighianTubule	Adult_Carcass	Adult_Ovary	Adult_Testis	Larval_Hindgut	Larval_FatBody	Larval_MalpighianTubule	Larval_Midgut	Larval_Carcass
LOC118264853								0.7919322	0.0		0.42255735		1.1192527	
LOC118264854								0.0	0.2017095		0.0		0.1413937	
LOC118264855								0.11670058	0.0		0.0		0.21173325	
LOC118264858								0.38616234	0.0		0.0		0.037744835	
LOC118264859								4.8112545	1.9900633		0.2930277		1.0755818	
LOC118264862								2.6653314	0.47422272		0.15512703		4.267921	
LOC118264866								0.0	0.0		0.0		0.037009977	
LOC118264867								0.0	0.0		0.0		0.0	
LOC118264869								0.0	0.0		0.0		0.25015685	
LOC118264871								3.4291704	2.3682609		0.4002619		6.412611	
LOC118264872								2.4442039	1.9845777		0.3045176		5.417252	
LOC118264873								4.833365	1.0077565		1.425459		6.2400947	
LOC118264875								0.40138397	0.0		0.0		0.20078743	
LOC118264876								0.14047688	0.36202553		0.0		3.474675	
LOC118264892								5.794343	6.9934664		6.2497034		7.283856	
LOC118264893								1.807236	2.1750789		0.7058829		0.7708421	
LOC118264894								3.84058	2.9526744		2.050867		4.6591163	
LOC118264895								0.33617365	0.0278036		0.017492509		0.506716	
LOC118264896								0.0	0.027744217		0.022608928		0.688678	
LOC118264897								0.0	0.0		0.013703302		0.16959597	
LOC118264898								2.4453878	2.1556723		0.19683231		0.91223645	
LOC118264899								5.3890495	7.1774755		1.8717147		2.5067883	
LOC118264900								0.0	0.0		0.0		0.5571687	
LOC118264901								2.2323685	3.1432743		0.9543548		2.365257	
LOC118264902								3.179141	3.6440718		1.163186		3.3945775	
LOC118264903								0.6024184	0.0046201316		0.002694171		0.23599215	
LOC118264904								0.0	0.071718		0.024595918		0.058514673	
LOC118264905								0.1145848	6.846435		0.11877905		0.055477567	
LOC118264907								0.0	0.39472044		0.0		0.06750756	
LOC118264909								3.1546378	1.8806766		0.93345207		2.6392782	
LOC118264910								5.8905873	4.928758		2.4679935		4.2898617	
LOC118264911								4.0712733	4.2701917		3.6247177		5.987814	
LOC118264912								2.8717163	1.2196592		0.26848474		1.745048	
LOC118264913								3.9864855	4.4558735		0.44979197		2.2626133	
LOC118264914								0.14039746	0.0		0.0		5.8016863	
LOC118264915								1.0579544	3.2213838		4.0204425		0.48199427	
LOC118264916								1.0934802	0.17361768		0.29041854		0.58490586	
LOC118264917								6.2909913	6.5750237		3.8243732		5.369307	
LOC118264918								6.3246484	5.621516		3.5730422		6.08938	
LOC118264919								6.7860403	7.082698		2.9976182		4.7282443	
LOC118264921								3.346608	4.3959284		3.088981		2.7358408	
LOC118264923								2.1128929	0.017650854		0.0		0.081607774	
LOC118264924								3.686612	1.5623286		0.34300852		0.117683835	
LOC118264925								3.7379634	3.3996675		0.6647513		4.5831556	
LOC118264926								1.0329952	0.04884221		0.0		2.7538004	
LOC118264927								2.4080296	0.077499		0.0		4.2984476	
LOC118264928								0.13497397	0.0		0.035114884		0.044546705	
LOC118264929								8.72577	7.6335692		10.76321		6.4331594	
LOC118264930								0.093590364	0.35021058		0.0		0.13139635	
LOC118264931								5.051572	4.0342617		4.120896		0.53849036	
LOC118264932								0.016524715	0.027110752		0.05145823		0.0030455198	
LOC118264933								0.7507904	0.21564867		0.0		0.10402744	
LOC118264934								0.05179226	0.0		0.0		0.39558697	
LOC118264936								0.0	0.0		0.0		1.7408532	
LOC118264937								2.3128583	0.063876584		0.0		0.044928353	
LOC118264938								2.8843625	1.9373834		0.74300694		2.2825477	
LOC118264939								6.3454103	3.1762383		0.9648957		1.2454522	
LOC118264940								6.268123	5.9588356		3.4216185		4.6847563	
LOC118264941								4.636941	6.0203624		1.3938437		2.9226193	
LOC118264942								3.2550743	4.3933134		5.726522		2.4436448	
LOC118264943								0.45068672	0.765848		2.3180892		1.9549339	
LOC118264944								4.859679	3.8942916		7.494416		3.3046815	
LOC118264945								6.613759	6.5254717		4.5992618		6.2566767	
LOC118264946								7.136408	4.5038977		5.0108824		4.768556	
LOC118264947								6.464701	3.4917479		2.9149582		2.8165965	
LOC118264948								6.2865005	5.2579894		3.65573		4.5937424	
LOC118264949								6.3607225	7.3433523		3.4664454		5.4550905	
LOC118264950								1.1884575	0.28597388		0.418132		0.8587165	
LOC118264951								0.0	0.0		0.0		0.0	
LOC118264952								6.9411807	6.130553		4.8832326		7.049134	
LOC118264953								1.7040921	3.2154593		0.28208077		1.1117756	
LOC118264954								0.021986585	0.25521606		0.008727466		0.2793796	
LOC118264955								7.4020343	4.415824		6.4274077		5.7966566	
LOC118264956								0.33800593	1.1953156		3.5707319		3.9017131	
LOC118264957								0.054887954	2.3620934		1.6527668		2.5722675	
LOC118264958								0.09438138	0.53368914		1.0433102		0.20834972	
LOC118264960								3.0821245	4.4127197		0.46194974		1.0589753	
LOC118264961								0.0	9.653762		0.71574944		0.050738797	
LOC118264962								3.7100277	0.9257841		0.36018816		0.8425883	
LOC118264965								9.51201	9.082091		6.8562336		8.488434	
LOC118264968								4.929744	4.40533		3.171672		3.2309394	
LOC118264969								4.8802485	2.2603545		0.6161147		1.9221622	
LOC118264970								6.5432315	7.744714		9.136141		6.986497	
LOC118264971								5.6280828	4.059109		4.4446306		6.726434	
LOC118264972								3.2519524	3.385968		1.9105742		3.830759	
LOC118264973								2.3505123	4.4171076		2.5689342		3.741028	
LOC118264974								0.63256603	0.044136934		0.028563898		0.1533105	
LOC118264976								2.5720134	0.70090383		0.26857024		1.2516974	
LOC118264977								0.47314164	6.382589		0.18494886		0.16604015	
LOC118264978								0.13085268	0.0		0.0		0.22370023	
LOC118264979								5.087371	3.636205		2.7410805		2.9181209	
LOC118264980								0.54680336	6.360037		0.40523836		0.74451256	
LOC118264981								5.9281745	3.6876957		2.1304038		3.4551992	
LOC118264982								0.36162874	0.22732626		0.0		0.048940465	
LOC118264984								0.08887572	2.7037182		0.051824946		0.014648642	
LOC118264988								0.16271093	0.161836		0.0		5.421772	
LOC118264989								7.708096	7.564547		8.7757845		3.75237	
LOC118264990								0.0	0.46107358		0.0		3.2900903	
LOC118264991								0.0	0.025089366		0.09088581		0.056739736	
LOC118264996								0.0	2.1707225		2.5688393		2.571524	
LOC118264998								2.8622332	3.3691516		0.4912565		2.8687518	
LOC118264999								0.0	0.09675874		0.19680516		2.5569816	
LOC118265000								0.0	0.0		0.0		2.1982937	
LOC118265001								0.02795036	0.19744258		0.0		5.8654633	
LOC118265004								0.08823748	0.0		0.0		0.92906314	
LOC118265005								6.57051	5.8796906		1.6801603		3.5323884	
LOC118265006								1.0355395	0.0		0.01690076		0.06547695	
LOC118265008								6.6740165	8.085847		5.979399		6.4588094	
LOC118265009								0.0	0.0		0.0		0.07304044	
LOC118265010								4.3425555	3.782571		1.5038832		0.81158125	
LOC118265012								5.546643	4.997604		1.7494454		3.3343709	
LOC118265013								3.5746515	4.0783205		2.4059422		3.7018597	
LOC118265014								0.018292053	3.7802918		6.138226		6.35603	
LOC118265015								5.0996456	5.9228053		2.0588813		3.9417868	
LOC118265016								1.7402393	3.7480354		0.5982452		4.7665596	
LOC118265017								0.8272322	1.2697774		2.939555		3.4551313	
LOC118265023								5.521601	1.9061319		2.879029		3.6171339	
LOC118265028								0.0	0.0		0.0		0.11724422	
LOC118265029								9.777456	0.0		0.0		0.13039224	
LOC118265036								0.13910039	0.885563		0.16430299		1.2953628	
LOC118265037								0.3439072	8.249957		5.883793		0.15919091	
LOC118265038								0.0	0.0		0.0		0.02550644	
LOC118265039								0.12261111	0.0		0.0		0.022991683	
LOC118265041								0.009909069	0.47214866		1.0263258		6.3743014	
LOC118265043								2.4572344	2.095913		0.52492005		4.89371	
LOC118265046								5.0577903	6.2567196		3.401877		5.1923122	
LOC118265047								1.5675852	3.1659925		0.1700901		0.6044544	
LOC118265049								1.8842446	4.7763224		7.7635074		4.423385	
LOC118265050								7.6373854	7.1142755		4.8815336		5.527047	
LOC118265051								0.64777416	0.6865263		0.37070575		3.425156	
LOC118265053								5.48451	2.3306942		2.9444		5.926421	
LOC118265056								4.1772184	2.519235		4.282453		2.6723561	
LOC118265058								0.0	12.31746		11.275193		5.0826535	
LOC118265060								0.21288803	2.2342625		0.06115378		0.011447036	
LOC118265061								2.1162171	4.2484026		0.9109135		2.4067135	
LOC118265062								3.323791	6.1545997		0.7594114		2.3265746	
LOC118265065								4.8189354	3.3317204		3.4163241		4.3010125	
LOC118265067								1.0071554	0.13109425		0.0		0.32365075	
LOC118265068								5.4863205	4.036301		0.5716798		1.417081	
LOC118265070								0.0	0.5851425		0.0		0.08878291	
LOC118265071								0.0	2.8675468		6.3654513		0.26430455	
LOC118265072								0.0	0.0		0.0		0.27238205	
LOC118265073								0.0	0.0		0.0		0.20856048	
LOC118265074								0.112205945	0.069970384		0.08419058		0.67666066	
LOC118265078								0.0	0.049687713		0.0		1.9734462	
LOC118265080								4.74559	1.9450045		2.9920917		4.1530476	
LOC118265087								1.0054203	0.15556978		0.23969612		1.3766263	
LOC118265088								6.465726	4.11314		2.594304		1.9406586	
LOC118265089								5.9754148	4.636218		2.6709154		5.1887493	
LOC118265092								9.629824	0.72913265		0.0		0.009033596	
LOC118265093								4.011276	0.0		0.0		0.004443545	
LOC118265094								0.61498725	0.60785246		0.0		0.6444319	
LOC118265095								0.41640547	0.0		0.0		0.0012135151	
LOC118265097								0.05608315	0.0		0.0		0.030666294	
LOC118265098								0.024046319	4.816466		0.04518923		0.009135284	
LOC118265099								6.29618	5.876556		1.989309		3.4154193	
LOC118265103								0.23096125	0.0726691		0.050647635		0.04194835	
LOC118265104								4.4239235	6.1989927		1.1513456		3.021945	
LOC118265105								0.5460256	0.0		0.9621838		0.17210516	
LOC118265106								2.0505826	2.0699596		0.23685639		1.4357705	
LOC118265107								0.031724926	0.8857188		0.6019557		0.1684703	
LOC118265109								0.39983702	0.2972877		0.0		0.054439045	
LOC118265110								0.90510005	0.12237399		0.0069281696		2.178556	
LOC118265111								0.18943098	0.0		0.0		0.018421447	
LOC118265112								5.9561167	3.957821		2.2370303		3.7860663	
LOC118265114								0.1368325	0.0		0.0		0.033204023	
LOC118265115								0.0	0.059290323		0.0		0.048372455	
LOC118265117								0.8817318	0.3470371		1.3175209		2.4341247	
LOC118265118								6.4892745	7.1316137		4.7741313		5.9454985	
LOC118265120								3.2940178	0.28571403		0.2718847		0.57920337	
LOC118265121								2.3061063	0.4110536		0.34928986		0.5765359	
LOC118265122								0.12945376	1.7366451		1.6562704		0.019934766	
LOC118265123								2.1052508	2.705674		0.0		0.0	
LOC118265124								3.378451	4.873803		0.4485746		3.322007	
LOC118265128								6.940352	4.1700664		1.5507815		2.451217	
LOC118265129								6.103277	4.090797		3.7919939		3.6488087	
LOC118265130								2.8676276	1.8679858		0.46143812		1.2457285	
LOC118265135								6.594862	7.9523377		3.2997942		4.247639	
LOC118265136								0.0	7.018935		0.12781347		0.19401841	
LOC118265137								0.18597531	2.9320004		4.4918175		5.0896277	
LOC118265139								7.209102	5.408826		4.286225		5.420782	
LOC118265141								0.4213965	2.4866574		1.8326514		0.9020547	
LOC118265142								0.0	0.055215564		0.0		0.018572053	
LOC118265143								0.0689288	0.0		0.0		0.0	
LOC118265144								0.0	0.0		0.0		0.0048191515	
LOC118265145								0.0836082	8.691633		0.60397583		0.05112312	
LOC118265148								3.6112921	3.203678		1.513611		3.1787202	
LOC118265149								6.094196	3.5545065		1.4188833		1.9172329	
LOC118265152								0.0	0.0		0.0		0.11497838	
LOC118265154								3.3330655	0.54989207		2.1460733		1.191758	
LOC118265156								0.015789855	0.0		0.0		0.035140567	
LOC118265157								3.5925353	2.4046152		0.90790325		2.6585279	
LOC118265158								5.9475045	3.3816285		1.5156649		2.340202	
LOC118265159								5.1971383	3.9543865		0.4940071		1.3395745	
LOC118265162								0.68337846	1.1052521		0.0		0.07192531	
LOC118265164								0.35760543	1.2634829		0.0		0.32926285	
LOC118265165								4.0579567	1.5857024		2.4749532		1.0796331	
LOC118265166								2.7407537	2.4187045		0.8175474		4.8716874	
LOC118265167								5.923698	4.1194305		3.7086554		6.0264	
LOC118265168								3.4101622	1.5446221		0.8946078		5.5077024	
LOC118265169								0.19005236	0.0		0.2777512		6.072327	
LOC118265170								1.6845458	0.0		0.0		0.16620001	
LOC118265171								1.9081439	0.7411986		0.86622375		1.7612556	
LOC118265173								2.138024	1.7750398		0.753503		1.7203014	
LOC118265174								2.7656364	0.8819123		1.41683		2.3161552	
LOC118265176								0.039426304	8.569966		0.23993483		0.028727947	
LOC118265177								1.4105266	0.5268945		0.9947258		2.1594803	
LOC118265178								0.0	6.7490826		0.24258219		0.024083529	
LOC118265179								3.3132799	2.6504521		1.0189568		2.5951474	
LOC118265182								5.949134	5.6524897		6.2354693		5.4994617	
LOC118265185								4.4303985	3.1371315		0.9760468		1.9737681	
LOC118265187								3.5764022	4.5599327		4.3388166		3.1818357	
LOC118265189								5.9298716	3.3198903		2.4290857		3.7922528	
LOC118265190								0.050014514	8.217283		0.19861528		0.3265354	
LOC118265191								4.4286146	5.188306		3.833858		4.0271554	
LOC118265193								0.3708711	5.2406325		0.0		6.3504963	
LOC118265194								0.0	0.15578516		0.0		6.040822	
LOC118265196								0.054810304	6.19827		0.0		1.9171749	
LOC118265198								0.0	5.3355722		0.0		3.6656394	
LOC118265205								0.10321752	1.2180878		0.0		10.382637	
LOC118265206								9.120256	8.592667		8.732533		10.131443	
LOC118265208								0.03803398	3.3177047		0.006066299		0.03645469	
LOC118265209								0.24874237	6.43272		0.03585859		0.013069434	
LOC118265210								0.06363158	6.0989738		0.16447257		0.011597177	
LOC118265211								0.11614229	3.736004		0.123262756		0.0017516115	
LOC118265212								7.4266524	5.955657		4.6540337		4.9856324	
LOC118265213								8.753062	6.738462		8.158391		7.2830877	
LOC118265214								0.11757715	0.5358938		0.3799086		0.22217213	
LOC118265215								0.061730787	0.12964022		0.0		7.002328	
LOC118265216								9.173655	10.238412		13.234213		9.703407	
LOC118265217								0.0	0.37121248		1.2868941		0.017061893	
LOC118265218								0.0	0.51693726		0.0		0.0264071	
LOC118265219								3.76116	2.8201153		3.5644894		5.3470664	
LOC118265220								0.0	0.0		0.0		0.0	
LOC118265221								6.2330832	5.294901		2.879195		4.029374	
LOC118265222								0.38604876	0.110287994		0.0		0.8133628	
LOC118265223								7.1750083	1.6777005		0.96400076		6.3058395	
LOC118265224								0.1370582	0.5265181		0.0		0.36103994	
LOC118265225								6.384872	3.5141206		5.476347		7.215269	
LOC118265226								0.4776419	2.6428459		0.12495854		0.28627655	
LOC118265227								0.81936616	0.6382582		0.09986		1.3182399	
LOC118265228								1.1621605	0.91341585		0.020871455		0.49833968	
LOC118265229								1.6994752	0.31630057		0.40586558		0.24725273	
LOC118265230								0.07525014	0.06556602		0.023614947		0.21422216	
LOC118265232								8.126724	0.6714916		4.4675164		1.7520775	
LOC118265233								3.8542244	4.0628633		0.21274038		1.5329825	
LOC118265235								0.26921898	2.630981		0.03566968		0.1621047	
LOC118265236								2.035116	2.9560003		3.5870032		4.436489	
LOC118265237								3.5139055	3.0998003		0.4542733		3.9046748	
LOC118265238								3.0768793	6.7011685		1.1521319		3.67096	
LOC118265239								5.4678626	3.748686		2.4980147		2.645353	
LOC118265241								3.422873	4.1758647		0.5951336		1.777429	
LOC118265243								1.0960091	0.01461936		0.36782023		0.17213264	
LOC118265244								4.856988	4.3854117		1.4051646		3.9343033	
LOC118265246								0.02959189	0.008882163		0.010737067		2.616661	
LOC118265247								0.0	0.64359343		0.0		7.795421	
LOC118265250								4.2887573	2.5670347		1.7375858		2.2973897	
LOC118265251								0.0832662	0.4981161		0.11170051		7.3203764	
LOC118265253								1.8146558	2.816862		0.20698184		0.6415641	
LOC118265255								1.5006204	3.4030633		7.0900793		1.2719703	
LOC118265256								5.569099	5.4235272		0.5406611		1.6655588	
LOC118265257								5.4504967	4.5027695		1.6143194		3.4695072	
LOC118265258								7.234375	7.699153		6.245341		7.5147963	
LOC118265259								4.1566596	3.488083		4.5678267		2.5092568	
LOC118265260								2.5064392	0.36904907		0.0		0.100899056	
LOC118265261								0.5487378	0.017881379		0.011235617		0.21484128	
LOC118265262								3.9493263	6.4031415		3.3408742		4.031785	
LOC118265264								0.028282123	0.0		0.0		0.0037826109	
LOC118265265								0.6992324	0.3863917		0.0		0.41574565	
LOC118265266								3.2026596	4.241055		1.8240496		2.7755072	
LOC118265268								4.845498	3.7398431		1.5956606		2.5005782	
LOC118265269								8.136	6.7378564		5.1786184		5.5324063	
LOC118265271								1.3329902	1.4134412		4.6930532		6.084416	
LOC118265273								2.743833	3.2087195		1.1103661		2.6750743	
LOC118265276								0.4898841	0.21564098		1.5237021		0.57764596	
LOC118265277								0.029172454	1.8635273		4.881601		2.5082598	
LOC118265279								0.0	0.0		0.0		0.01003768	
LOC118265281								5.033283	4.9494615		1.4894406		3.8184092	
LOC118265282								4.9641333	5.489783		7.0928473		8.520926	
LOC118265283								5.184518	4.5628076		2.8926163		4.8440566	
LOC118265287								0.0	0.08491524		0.00866353		0.022994392	
LOC118265289								3.6517465	2.2779412		1.799884		1.4019318	
LOC118265290								0.012684207	0.0		0.0		0.09061707	
LOC118265291								6.783521	5.3149953		2.814882		3.6169217	
LOC118265293								6.3108397	3.3463407		0.7114046		2.8115494	
LOC118265294								1.1609017	0.05556842		0.0		0.0124610355	
LOC118265295								0.052231543	0.0		0.0		0.8304905	
LOC118265296								2.4818697	3.387167		0.5357443		2.0518422	
